,sex,farminc,age,annhrs,annlabinc,degree,labincbus,yrsexp,yrsftexp,yrsptexp,hrwage,race,region,job
14118,male,0.0,35,1956,62000.0,no_college,0,10.0,8.0,2.0,31.6973419189453,white,south,constructextractinstall
14119,male,0.0,27,2008,30000.0,no_college,0,7.0,6.0,1.0,14.9402389526367,white,northcentral,constructextractinstall
14120,male,0.0,30,2392,21000.0,no_college,0,9.0,6.0,3.0,8.77926445007324,black,northeast,foodcare
14121,male,0.0,33,2336,17000.0,bachelors,0,15.0,11.0,4.0,7.27739715576172,white,south,postseceduc
14122,male,0.0,45,2500,36000.0,no_college,0,22.0,20.0,2.0,14.3999996185303,white,west,protective
14123,male,0.0,41,2016,35000.0,no_college,0,18.0,18.0,0.0,17.3611106872559,white,south,officeadmin
14124,male,0.0,43,3365,54000.0,bachelors,0,19.0,14.0,5.0,16.0475482940674,white,northcentral,manager
14125,male,0.0,32,2568,23500.0,no_college,0,8.0,8.0,0.0,9.15109062194824,white,south,manager
14126,male,0.0,29,823,6000.0,no_college,0,10.0,9.0,1.0,7.29040098190308,white,west,building
14127,male,0.0,32,2000,60200.0,no_college,0,9.0,9.0,0.0,30.1000003814697,black,south,computer
14128,male,0.0,31,1040,8500.0,no_college,0,13.0,10.0,3.0,8.17307662963867,white,northeast,transport
14129,male,0.0,36,2550,25000.0,no_college,0,17.0,15.0,2.0,9.80392169952393,white,northcentral,production
14130,male,0.0,25,650,20000.0,no_college,0,7.0,7.0,0.0,30.769229888916,black,south,constructextractinstall
14131,male,0.0,53,2032,25000.0,no_college,0,34.0,34.0,0.0,12.3031492233276,black,south,building
14132,male,0.0,30,2080,20000.0,no_college,0,11.0,11.0,0.0,9.61538505554199,black,northcentral,constructextractinstall
14133,male,0.0,40,1706,50000.0,bachelors,0,18.0,14.0,4.0,29.3083229064941,white,south,legaleduc
14134,male,0.0,39,2025,125000.0,no_college,0,14.0,13.0,1.0,61.7283935546875,white,south,manager
14135,male,0.0,46,2120,4000.0,no_college,0,25.0,25.0,0.0,1.88679242134094,white,south,manager
14136,male,0.0,33,2500,65000.0,no_college,0,14.0,14.0,0.0,26.0,white,west,constructextractinstall
14137,male,0.0,39,2550,23000.0,no_college,0,19.0,19.0,0.0,9.01960754394531,white,south,na
14138,male,0.0,42,2080,52000.0,no_college,0,22.0,22.0,0.0,25.0,white,west,manager
14139,male,0.0,31,2450,93000.0,bachelors,0,10.0,6.0,4.0,37.9591827392578,white,northeast,financialop
14140,male,0.0,25,1466,14120.0,no_college,0,7.0,5.0,2.0,9.63165092468262,white,west,constructextractinstall
14141,male,0.0,41,2500,47763.0,no_college,0,16.0,15.0,1.0,19.1051998138428,white,northcentral,constructextractinstall
14142,male,0.0,34,2860,25500.0,bachelors,0,16.0,16.0,0.0,8.91608428955078,white,northcentral,production
14143,male,0.0,54,2064,20020.0,no_college,0,35.0,35.0,0.0,9.69961261749268,white,northcentral,constructextractinstall
14144,male,0.0,34,2550,26000.0,advanced_degree,0,16.0,16.0,0.0,10.1960783004761,black,south,manager
14145,male,0.0,47,3900,58000.0,no_college,0,28.0,28.0,0.0,14.8717947006226,black,south,production
14146,male,0.0,55,2310,50000.0,no_college,0,31.0,31.0,0.0,21.6450214385986,black,south,production
14147,male,0.0,40,2440,18000.0,no_college,0,22.0,22.0,0.0,7.3770489692688,black,south,production
14148,male,0.0,33,2964,51000.0,bachelors,0,15.0,11.0,4.0,17.2064781188965,white,south,artist
14149,male,0.0,56,1785,7500.0,no_college,0,33.0,28.0,5.0,4.2016806602478,white,northcentral,building
14150,male,0.0,59,2286,24148.0,no_college,0,39.0,39.0,0.0,10.5634298324585,black,south,transport
14151,male,0.0,28,1968,37000.0,no_college,0,10.0,10.0,0.0,18.8008136749268,white,northcentral,transport
14152,male,0.0,33,1736,26700.0,no_college,0,10.0,9.0,1.0,15.380184173584,white,northcentral,production
14153,male,0.0,50,2064,53000.0,bachelors,0,28.0,28.0,0.0,25.678295135498,black,northcentral,manager
14154,male,0.0,34,2150,17223.0,no_college,0,16.0,9.0,7.0,8.01069736480713,white,west,socialworker
14155,male,0.0,26,2450,55731.0,no_college,0,5.0,3.0,2.0,22.7473468780518,white,west,constructextractinstall
14156,male,0.0,55,1960,26000.0,no_college,0,28.0,22.0,6.0,13.2653064727783,white,south,transport
14157,male,0.0,52,2080,24065.0,no_college,0,28.0,27.0,1.0,11.5697116851807,black,south,building
14158,male,0.0,46,2842,50875.0,no_college,0,23.0,21.0,2.0,17.9011268615723,white,west,officeadmin
14159,male,0.0,55,1880,35286.0,no_college,0,1.0,1.0,0.0,18.7691497802734,white,northcentral,production
14160,male,0.0,41,2016,10586.0,no_college,0,17.0,17.0,0.0,5.25099229812622,black,south,constructextractinstall
14161,male,0.0,43,2024,55000.0,advanced_degree,0,22.0,22.0,0.0,27.1739139556885,hisp,south,legaleduc
14162,male,0.0,26,2576,40000.0,bachelors,0,7.0,4.0,3.0,15.5279502868652,white,northcentral,legaleduc
14163,male,0.0,43,1800,53000.0,no_college,0,23.0,23.0,0.0,29.4444446563721,black,south,protective
14164,male,0.0,53,2040,88184.0,bachelors,0,29.0,18.0,11.0,43.2274513244629,white,northcentral,scientist
14165,male,0.0,31,3060,110000.0,no_college,0,9.0,9.0,0.0,35.9477119445801,white,south,constructextractinstall
14166,male,0.0,38,2056,67000.0,no_college,0,18.0,16.0,2.0,32.5875473022461,black,south,production
14167,male,0.0,39,2056,57000.0,bachelors,0,16.0,15.0,1.0,27.7237358093262,black,south,legaleduc
14168,male,0.0,42,1880,15000.0,no_college,0,24.0,19.0,5.0,7.97872352600098,white,northeast,officeadmin
14169,male,0.0,54,2704,120000.0,no_college,0,30.0,30.0,0.0,44.3786964416504,white,west,manager
14170,male,0.0,46,800,8000.0,no_college,0,28.0,27.0,1.0,10.0,white,south,transport
14171,male,0.0,57,1960,25729.0,no_college,0,38.0,38.0,0.0,13.1270408630371,white,west,production
14172,male,0.0,28,2090,22000.0,no_college,0,9.0,6.0,3.0,10.5263156890869,black,south,foodcare
14173,male,0.0,35,1880,26000.0,no_college,0,17.0,16.0,1.0,13.8297872543335,white,south,production
14174,male,0.0,64,1920,45000.0,no_college,0,45.0,45.0,0.0,23.4375,white,west,architect
14175,male,0.0,31,2480,85000.0,bachelors,0,10.0,5.0,5.0,34.2741928100586,white,west,sales
14176,male,0.0,46,2130,26000.0,no_college,0,27.0,27.0,0.0,12.2065725326538,white,northeast,manager
14177,male,0.0,39,2590,41000.0,no_college,0,21.0,21.0,0.0,15.8301162719727,na,south,manager
14178,male,0.0,35,1544,43000.0,advanced_degree,0,10.0,4.0,6.0,27.8497409820557,white,south,legaleduc
14179,male,0.0,56,3120,39000.0,no_college,0,32.0,32.0,0.0,12.5,white,northcentral,transport
14180,male,0.0,51,1224,41000.0,no_college,0,32.0,28.0,4.0,33.4967308044434,white,south,officeadmin
14181,male,0.0,25,1952,30720.0,bachelors,150,7.0,7.0,0.0,15.7377052307129,white,northcentral,constructextractinstall
14182,male,0.0,47,1920,45200.0,no_college,0,23.0,21.0,2.0,23.5416660308838,white,west,protective
14183,male,0.0,49,1540,30000.0,no_college,0,27.0,27.0,0.0,19.4805202484131,black,south,foodcare
14184,male,0.0,29,1700,35000.0,no_college,0,11.0,11.0,0.0,20.5882358551025,white,northcentral,constructextractinstall
14185,male,0.0,39,2400,54000.0,no_college,0,20.0,20.0,0.0,22.5,white,northcentral,officeadmin
14186,male,0.0,38,2091,19000.0,no_college,0,19.0,19.0,0.0,9.08656120300293,white,west,sales
14187,male,0.0,59,3120,40500.0,no_college,0,34.0,33.0,1.0,12.9807691574097,white,south,manager
14188,male,0.0,54,2904,45000.0,no_college,0,36.0,36.0,0.0,15.495867729187,white,northeast,constructextractinstall
14189,male,0.0,55,2695,62000.0,no_college,0,31.0,29.0,2.0,23.0055656433105,white,south,manager
14190,male,0.0,25,1712,11000.0,no_college,0,7.0,4.0,3.0,6.42523384094238,white,south,healthsupport
14191,male,0.0,32,1976,69708.0,bachelors,0,11.0,6.0,5.0,35.2773284912109,white,south,architect
14192,male,0.0,46,1416,80700.0,bachelors,0,21.0,21.0,0.0,56.9915237426758,na,northcentral,business
14193,male,0.0,64,1962,48000.0,no_college,0,46.0,46.0,0.0,24.4648323059082,white,northeast,constructextractinstall
14194,male,0.0,32,2223,43814.0,bachelors,0,14.0,11.0,3.0,19.7094020843506,white,northeast,architect
14195,male,0.0,36,1968,19000.0,bachelors,0,9.0,9.0,0.0,9.6544713973999,white,south,financialop
14196,male,0.0,31,2805,54300.0,no_college,0,10.0,9.0,1.0,19.3582897186279,black,south,constructextractinstall
14197,male,0.0,27,2016,32500.0,bachelors,0,7.0,5.0,2.0,16.1210308074951,white,south,officeadmin
14198,male,0.0,29,2068,31000.0,no_college,0,9.0,9.0,0.0,14.9903287887573,white,northcentral,production
14199,male,0.0,36,1894,43000.0,no_college,0,18.0,16.0,2.0,22.7032737731934,white,northcentral,constructextractinstall
14200,male,0.0,47,2184,17000.0,no_college,0,26.0,25.0,1.0,7.78388261795044,black,south,production
14201,male,0.0,29,2940,33000.0,no_college,0,10.0,10.0,0.0,11.2244901657104,black,northcentral,production
14202,male,0.0,59,2024,16000.0,no_college,0,36.0,30.0,6.0,7.90513849258423,white,northeast,sales
14203,male,0.0,30,2333,48000.0,no_college,0,10.0,9.0,1.0,20.5743675231934,white,northcentral,transport
14204,male,0.0,34,2550,73180.0,no_college,0,12.0,10.0,2.0,28.6980400085449,black,south,protective
14205,male,0.0,34,2585,105000.0,bachelors,0,12.0,8.0,4.0,40.618953704834,white,south,officeadmin
14206,male,0.0,55,1250,10000.0,no_college,0,34.0,31.0,3.0,8.0,black,northcentral,transport
14207,male,0.0,42,2352,42000.0,no_college,0,23.0,22.0,1.0,17.8571434020996,white,northeast,production
14208,male,0.0,53,2450,15500.0,no_college,0,35.0,35.0,0.0,6.32653045654297,white,northcentral,production
14209,male,0.0,41,2064,60000.0,no_college,0,17.0,17.0,0.0,29.069766998291,hisp,south,production
14210,male,0.0,33,2640,94000.0,bachelors,0,10.0,10.0,0.0,35.6060600280762,white,south,sales
14211,male,0.0,28,1480,18000.0,no_college,0,10.0,7.0,3.0,12.1621618270874,black,south,sales
14212,male,0.0,58,2021,59200.0,no_college,0,34.0,34.0,0.0,29.2924289703369,white,northcentral,production
14213,male,0.0,57,1748,62000.0,no_college,0,31.0,30.0,1.0,35.469108581543,white,northcentral,constructextractinstall
14214,male,0.0,27,1840,55000.0,bachelors,0,9.0,9.0,0.0,29.8913040161133,white,south,architect
14215,male,0.0,36,1968,34000.0,no_college,0,18.0,18.0,0.0,17.2764225006104,white,south,transport
14216,male,0.0,56,620,4000.0,no_college,0,37.0,36.0,1.0,6.45161294937134,white,south,constructextractinstall
14217,male,0.0,25,2856,65000.0,bachelors,0,7.0,3.0,4.0,22.7591037750244,white,northeast,computer
14219,male,0.0,26,2142,50000.0,no_college,0,6.0,6.0,0.0,23.3426704406738,white,northcentral,foodcare
14220,male,0.0,39,1452,9045.0,bachelors,0,20.0,14.0,6.0,6.22933864593506,white,west,production
14221,male,0.0,45,1904,80000.0,no_college,0,1.0,1.0,0.0,42.0168075561523,black,south,constructextractinstall
14222,male,0.0,29,2140,26000.0,no_college,0,10.0,6.0,4.0,12.1495323181152,black,south,protective
14223,male,0.0,41,3000,27000.0,no_college,0,22.0,20.0,2.0,9.0,black,west,transport
14224,male,0.0,39,2520,27500.0,advanced_degree,0,12.0,12.0,0.0,10.9126987457275,white,south,socialworker
14225,male,0.0,33,2268,34000.0,no_college,0,15.0,12.0,3.0,14.9911813735962,white,northeast,architect
14226,male,0.0,58,1850,47200.0,no_college,0,39.0,39.0,0.0,25.5135135650635,white,northcentral,constructextractinstall
14227,male,0.0,25,2080,12000.0,no_college,0,6.0,4.0,2.0,5.76923084259033,black,south,na
14228,male,0.0,36,3536,35000.0,no_college,0,15.0,15.0,0.0,9.89819049835205,black,northcentral,business
14229,male,0.0,35,2088,26120.0,no_college,1120,17.0,15.0,2.0,12.509578704834,white,northcentral,officeadmin
14230,male,0.0,33,2550,30000.0,bachelors,0,15.0,14.0,1.0,11.764705657959,white,northeast,scientist
14231,male,0.0,38,2068,60000.0,no_college,0,19.0,19.0,0.0,29.0135402679443,white,northcentral,protective
14232,male,0.0,38,2472,20000.0,no_college,0,20.0,20.0,0.0,8.09061527252197,white,northcentral,protective
14233,male,0.0,54,1976,47000.0,no_college,0,31.0,31.0,0.0,23.7854251861572,white,northeast,constructextractinstall
14234,male,0.0,29,1750,17500.0,no_college,0,3.0,3.0,0.0,10.0,black,northcentral,transport
14235,male,0.0,26,2862,29539.0,no_college,6225,8.0,8.0,0.0,10.3211040496826,white,northeast,transport
14236,male,0.0,57,2500,61000.0,no_college,0,33.0,28.0,5.0,24.3999996185303,white,northcentral,manager
14237,male,0.0,31,1904,137000.0,bachelors,0,9.0,4.0,5.0,71.9537811279297,white,northeast,artist
14238,male,0.0,45,2500,84000.0,no_college,0,20.0,17.0,3.0,33.5999984741211,white,northcentral,manager
14239,male,0.0,39,2880,50800.0,no_college,0,19.0,16.0,3.0,17.6388893127441,black,south,architect
14240,male,0.0,25,3300,23000.0,no_college,0,7.0,7.0,0.0,6.96969699859619,white,west,business
14241,male,0.0,39,2300,45000.0,no_college,0,21.0,21.0,0.0,19.5652179718018,na,south,production
14242,male,0.0,32,2000,21000.0,bachelors,0,14.0,5.0,9.0,10.5,black,south,protective
14243,male,0.0,64,2330,142700.0,advanced_degree,0,41.0,34.0,7.0,61.2446365356445,white,northcentral,architect
14244,male,0.0,39,1864,82000.0,bachelors,0,18.0,12.0,6.0,43.9914169311523,white,northeast,architect
14245,male,0.0,31,2080,27000.0,bachelors,0,13.0,13.0,0.0,12.9807691574097,black,south,protective
14246,male,0.0,50,2940,115000.0,no_college,0,27.0,27.0,0.0,39.1156463623047,white,northeast,manager
14247,male,0.0,34,2256,9500.0,no_college,0,16.0,15.0,1.0,4.21099281311035,black,south,constructextractinstall
14248,male,0.0,46,2115,45000.0,no_college,0,21.0,20.0,1.0,21.2765960693359,white,south,sales
14249,male,0.0,31,708,6462.0,no_college,0,13.0,12.0,1.0,9.12711906433105,black,south,constructextractinstall
14250,male,0.0,32,691,6400.0,no_college,0,14.0,10.0,4.0,9.26193904876709,hisp,south,production
14251,male,0.0,49,797,11000.0,no_college,0,31.0,28.0,3.0,13.8017568588257,white,northcentral,transport
14252,male,0.0,64,1920,38000.0,no_college,0,39.0,36.0,3.0,19.7916660308838,white,west,constructextractinstall
14253,male,0.0,45,4602,43000.0,no_college,0,25.0,25.0,0.0,9.34376335144043,black,south,transport
14254,male,0.0,26,1820,13000.0,bachelors,0,7.0,5.0,2.0,7.14285707473755,black,south,socialworker
14255,male,0.0,48,2400,60000.0,no_college,0,24.0,24.0,0.0,25.0,white,west,sales
14256,male,0.0,61,1960,15000.0,no_college,0,42.0,41.0,1.0,7.6530613899231,black,northcentral,production
14257,male,0.0,27,1960,39000.0,bachelors,0,9.0,9.0,0.0,19.8979587554932,hisp,south,computer
14258,male,0.0,28,1800,12000.0,no_college,0,10.0,9.0,1.0,6.66666650772095,black,northcentral,production
14259,male,0.0,41,1920,50000.0,no_college,0,23.0,23.0,0.0,26.0416660308838,black,northcentral,officeadmin
14260,male,0.0,61,1912,50000.0,advanced_degree,0,36.0,35.0,1.0,26.1506271362305,white,northeast,transport
14261,male,0.0,33,2250,26000.0,no_college,0,14.0,13.0,1.0,11.5555553436279,white,south,manager
14262,male,0.0,34,2370,52000.0,no_college,0,11.0,9.0,2.0,21.9409275054932,white,south,production
14263,male,0.0,30,2080,26000.0,no_college,0,12.0,10.0,2.0,12.5,black,northcentral,production
14264,male,0.0,59,1620,3600.0,no_college,0,40.0,39.0,1.0,2.22222232818604,black,south,na
14265,male,0.0,36,2410,112000.0,bachelors,0,10.0,10.0,0.0,46.473030090332,white,south,financialop
14266,male,0.0,33,2080,25000.0,no_college,0,7.0,7.0,0.0,12.0192308425903,white,northeast,computer
14267,male,0.0,33,2688,15000.0,no_college,0,15.0,15.0,0.0,5.58035707473755,white,south,transport
14268,male,0.0,26,1788,32487.0,no_college,0,8.0,8.0,0.0,18.1694622039795,black,northcentral,building
14270,male,0.0,47,2695,28500.0,no_college,0,29.0,29.0,0.0,10.5751390457153,white,northeast,constructextractinstall
14271,male,0.0,46,1250,40000.0,no_college,0,27.0,26.0,1.0,32.0,black,south,foodcare
14272,male,0.0,63,2570,80500.0,no_college,0,40.0,39.0,1.0,31.3229579925537,white,west,sales
14273,male,0.0,25,2097,31000.0,no_college,0,6.0,4.0,2.0,14.7830238342285,white,south,protective
14274,male,0.0,47,1960,90000.0,advanced_degree,0,23.0,20.0,3.0,45.9183654785156,white,northeast,transport
14275,male,0.0,50,2000,72000.0,no_college,0,25.0,25.0,0.0,36.0,white,west,business
14276,male,0.0,41,1840,60500.0,bachelors,0,16.0,12.0,4.0,32.8804359436035,white,northcentral,computer
14277,male,0.0,43,1640,42000.0,no_college,0,24.0,21.0,3.0,25.6097564697266,white,south,transport
14278,male,0.0,36,2410,77000.0,bachelors,0,14.0,14.0,0.0,31.9502067565918,white,west,financialop
14279,male,0.0,38,2550,30000.0,no_college,0,20.0,19.0,1.0,11.764705657959,white,south,production
14280,male,0.0,41,2440,17500.0,no_college,0,21.0,11.0,10.0,7.17213106155396,black,south,production
14281,male,0.0,29,2510,36000.0,no_college,0,8.0,5.0,3.0,14.3426294326782,white,south,officeadmin
14282,male,0.0,38,2400,54000.0,bachelors,0,19.0,18.0,1.0,22.5,black,south,architect
14283,male,0.0,29,1756,24000.0,no_college,0,10.0,8.0,2.0,13.667426109314,white,west,officeadmin
14284,male,0.0,42,2640,72000.0,no_college,0,16.0,16.0,0.0,27.2727279663086,white,northcentral,constructextractinstall
14285,male,0.0,26,1552,5000.0,no_college,0,8.0,8.0,0.0,3.22164940834045,hisp,west,production
14286,male,0.0,44,1985,33000.0,no_college,0,21.0,18.0,3.0,16.6246852874756,white,northcentral,constructextractinstall
14287,male,0.0,41,2510,90000.0,advanced_degree,0,15.0,12.0,3.0,35.856575012207,white,northcentral,healthcare
14288,male,0.0,43,1920,90000.0,bachelors,0,18.0,15.0,3.0,46.875,white,northeast,postseceduc
14289,male,0.0,33,2340,10000.0,no_college,0,15.0,15.0,0.0,4.27350425720215,black,south,constructextractinstall
14290,male,0.0,49,1920,24900.0,no_college,0,24.0,22.0,2.0,12.96875,white,northcentral,officeadmin
14291,male,0.0,41,2405,29000.0,bachelors,0,21.0,18.0,3.0,12.0582122802734,black,south,architect
14292,male,0.0,34,1986,68000.0,bachelors,0,11.0,6.0,5.0,34.2396774291992,white,west,business
14293,male,0.0,42,2606,50750.0,no_college,0,24.0,23.0,1.0,19.4742908477783,white,south,manager
14294,male,0.0,37,2048,15500.0,bachelors,0,19.0,19.0,0.0,7.568359375,white,south,healthcare
14295,male,0.0,57,1904,20000.0,no_college,0,39.0,39.0,0.0,10.5042018890381,black,south,production
14296,male,0.0,49,2152,26749.0,no_college,0,25.0,24.0,1.0,12.4298324584961,white,south,officeadmin
14297,male,0.0,27,2123,20900.0,no_college,0,8.0,5.0,3.0,9.84455966949463,black,northeast,constructextractinstall
14298,male,0.0,31,2451,45000.0,no_college,0,8.0,6.0,2.0,18.3598537445068,black,northcentral,healthcare
14300,male,0.0,35,2236,40000.0,bachelors,0,17.0,12.0,5.0,17.889087677002,white,northcentral,computer
14301,male,0.0,31,1057,15391.0,bachelors,0,13.0,8.0,5.0,14.5610218048096,white,northeast,transport
14302,male,0.0,53,1928,98800.0,no_college,0,30.0,29.0,1.0,51.2448120117188,white,west,computer
14303,male,0.0,35,552,2847.0,no_college,0,9.0,0.0,9.0,5.15760850906372,white,west,transport
14304,male,0.0,59,2280,63000.0,no_college,0,36.0,27.0,9.0,27.6315784454346,white,west,constructextractinstall
14305,male,0.0,54,2314,57000.0,no_college,0,31.0,27.0,4.0,24.6326713562012,black,northcentral,transport
14306,male,0.0,26,2322,37700.0,no_college,0,3.0,3.0,0.0,16.2360038757324,na,west,constructextractinstall
14307,male,0.0,40,2250,41000.0,no_college,0,17.0,17.0,0.0,18.2222213745117,black,south,officeadmin
14308,male,0.0,52,867,14500.0,no_college,0,33.0,32.0,1.0,16.7243366241455,na,west,constructextractinstall
14309,male,0.0,49,2064,8880.0,no_college,0,31.0,28.0,3.0,4.30232572555542,white,northeast,transport
14310,male,0.0,25,2107,24000.0,bachelors,0,3.0,3.0,0.0,11.3906030654907,white,northcentral,constructextractinstall
14311,male,0.0,39,3010,30000.0,no_college,0,14.0,13.0,1.0,9.96677780151367,white,northcentral,constructextractinstall
14312,male,0.0,58,800,12000.0,no_college,0,36.0,35.0,1.0,15.0,black,south,transport
14313,male,0.0,34,2363,49000.0,bachelors,0,16.0,13.0,3.0,20.7363529205322,white,northeast,architect
14314,male,0.0,42,2560,38000.0,no_college,0,23.0,23.0,0.0,14.84375,white,south,officeadmin
14315,male,0.0,55,1936,90329.0,advanced_degree,0,36.0,34.0,2.0,46.657543182373,white,west,socialworker
14316,male,0.0,50,3060,70000.0,advanced_degree,0,24.0,20.0,4.0,22.8758163452148,white,south,manager
14317,male,0.0,34,2550,112000.0,no_college,0,11.0,11.0,0.0,43.9215698242188,white,northcentral,manager
14318,male,0.0,37,2040,35000.0,no_college,0,18.0,9.0,9.0,17.1568622589111,black,south,transport
14319,male,0.0,51,2736,70000.0,no_college,0,25.0,25.0,0.0,25.5847949981689,black,west,transport
14320,male,0.0,51,2205,55000.0,no_college,0,32.0,32.0,0.0,24.9433097839355,black,northcentral,architect
14321,male,0.0,35,1820,10000.0,no_college,0,13.0,6.0,7.0,5.49450540542603,black,west,scientist
14322,male,0.0,31,1946,22478.0,no_college,0,11.0,10.0,1.0,11.5508737564087,white,west,sales
14323,male,0.0,46,2580,39800.0,no_college,0,20.0,17.9434394836426,2.05656051635742,15.4263563156128,white,west,constructextractinstall
14324,male,0.0,64,980,10200.0,no_college,0,38.0,26.0,12.0,10.4081630706787,white,south,na
14325,male,0.0,48,1960,28000.0,no_college,0,16.0,16.0,0.0,14.2857141494751,black,west,building
14326,male,0.0,27,1902,28000.0,no_college,0,6.0,2.0,4.0,14.7213459014893,white,south,foodcare
14327,male,0.0,52,4685,35500.0,advanced_degree,0,34.0,30.0,4.0,7.57737445831299,black,south,socialworker
14328,male,0.0,52,2538,39500.0,no_college,0,27.0,27.0,0.0,15.5634355545044,white,northcentral,transport
14329,male,0.0,52,2856,146000.0,no_college,0,29.0,27.0,2.0,51.1204490661621,white,west,production
14330,male,0.0,25,2056,32000.0,no_college,0,6.0,6.0,0.0,15.5642023086548,white,northcentral,production
14331,male,0.0,43,1680,150000.0,advanced_degree,0,21.0,15.0,6.0,89.2857131958008,white,northcentral,transport
14332,male,0.0,26,4144,9100.0,no_college,0,8.0,8.0,0.0,2.19594597816467,white,west,sales
14333,male,0.0,52,1920,28000.0,no_college,0,34.0,33.0,1.0,14.5833330154419,white,south,architect
14334,male,0.0,43,2040,43207.0,no_college,0,20.0,20.0,0.0,21.1799011230469,white,south,production
14335,male,0.0,31,2196,31900.0,bachelors,0,13.0,8.0,5.0,14.5264120101929,white,south,financialop
14336,male,0.0,31,3120,39800.0,bachelors,0,11.0,6.0,5.0,12.7564105987549,white,south,manager
14337,male,0.0,39,2664,103000.0,bachelors,0,16.0,15.0,1.0,38.6636619567871,white,west,manager
14338,male,0.0,33,3060,58450.0,no_college,0,11.0,10.0,1.0,19.1013069152832,hisp,south,computer
14339,male,0.0,42,1700,17000.0,no_college,0,24.0,15.0,9.0,10.0,white,south,production
14340,male,0.0,25,2924,21000.0,no_college,0,7.0,7.0,0.0,7.18194246292114,black,northcentral,constructextractinstall
14341,male,0.0,50,2640,96000.0,no_college,0,27.0,27.0,0.0,36.3636360168457,white,south,officeadmin
14342,male,0.0,37,2092,26400.0,no_college,0,19.0,19.0,0.0,12.6195030212402,black,south,production
14343,male,0.0,32,2760,51000.0,no_college,0,13.0,9.0,4.0,18.4782600402832,black,south,production
14344,male,0.0,37,1841,80000.0,no_college,0,15.0,15.0,0.0,43.4546432495117,hisp,west,officeadmin
14345,male,0.0,26,2000,14000.0,no_college,0,8.0,8.0,0.0,7.0,hisp,west,production
14346,male,0.0,30,2080,19000.0,no_college,0,12.0,11.0,1.0,9.13461494445801,black,northcentral,computer
14348,male,0.0,60,2880,29432.0,no_college,0,36.0,35.0,1.0,10.2194442749023,white,west,transport
14349,male,0.0,38,1778,32080.0,no_college,0,20.0,15.0,5.0,18.04274559021,white,northcentral,manager
14350,male,0.0,32,2042,52000.0,advanced_degree,0,14.0,9.0,5.0,25.4652309417725,white,south,manager
14351,male,0.0,47,1960,18300.0,no_college,0,24.0,24.0,0.0,9.33673477172852,white,northcentral,building
14353,male,0.0,32,160,1600.0,no_college,0,11.0,5.0,6.0,10.0,white,west,computer
14355,male,0.0,27,2420,61000.0,no_college,0,9.0,7.0,2.0,25.2066116333008,white,northeast,architect
14356,male,0.0,28,2458,40000.0,bachelors,0,9.0,5.0,4.0,16.2733936309814,white,northcentral,business
14357,male,0.0,44,2640,79000.0,bachelors,0,21.0,17.0,4.0,29.9242420196533,white,northeast,protective
14358,male,0.0,55,2450,55000.0,no_college,1500,36.0,36.0,0.0,22.4489803314209,white,south,manager
14359,male,0.0,38,1974,63000.0,bachelors,0,15.0,9.0,6.0,31.9148941040039,white,northeast,financialop
14360,male,0.0,31,2545,8592.0,no_college,0,13.0,13.0,0.0,3.37603139877319,white,northcentral,constructextractinstall
14361,male,0.0,33,2040,18000.0,no_college,0,15.0,15.0,0.0,8.82352924346924,white,northcentral,healthcare
14362,male,0.0,40,2600,17000.0,no_college,0,15.0,15.0,0.0,6.53846168518066,white,northeast,manager
14363,male,0.0,37,3146,41000.0,advanced_degree,0,14.0,5.0,9.0,13.0324220657349,white,northeast,lawyerphysician
14364,male,0.0,42,2340,34000.0,no_college,0,21.0,21.0,0.0,14.529914855957,white,northcentral,transport
14365,male,0.0,28,2016,8200.0,bachelors,0,10.0,5.0,5.0,4.06746053695679,black,south,building
14366,male,0.0,34,3000,31000.0,no_college,0,10.0,9.0,1.0,10.3333330154419,white,west,production
14367,male,0.0,26,3040,21000.0,no_college,0,8.0,8.0,0.0,6.90789461135864,white,northeast,transport
14368,male,0.0,54,1964,55000.0,no_college,0,29.0,27.0,2.0,28.0040740966797,black,south,production
14369,male,0.0,40,1552,8000.0,no_college,0,22.0,17.0,5.0,5.15463924407959,black,northcentral,production
14370,male,0.0,51,1840,54000.0,no_college,0,27.0,26.0,1.0,29.3478260040283,white,south,socialworker
14371,male,0.0,29,2040,23500.0,no_college,0,9.0,9.0,0.0,11.5196075439453,white,south,manager
14372,male,0.0,36,2400,92000.0,bachelors,0,13.0,10.0,3.0,38.3333320617676,white,west,manager
14373,male,0.0,28,2340,116000.0,advanced_degree,0,3.0,2.0,1.0,49.5726509094238,white,northeast,sales
14374,male,0.0,39,2080,27000.0,advanced_degree,0,15.0,15.0,0.0,12.9807691574097,white,south,officeadmin
14375,male,0.0,38,2592,60000.0,no_college,0,19.0,19.0,0.0,23.1481475830078,white,south,constructextractinstall
14376,male,0.0,56,1840,51000.0,no_college,0,32.0,32.0,0.0,27.7173919677734,white,northeast,constructextractinstall
14377,male,0.0,45,3559,30000.0,no_college,0,27.0,26.0,1.0,8.42933368682861,white,south,transport
14378,male,0.0,41,1840,52000.0,no_college,0,22.0,22.0,0.0,28.2608699798584,white,south,production
14380,male,0.0,29,1980,64000.0,bachelors,0,7.0,4.0,3.0,32.3232307434082,na,south,sales
14381,male,0.0,49,2158,52000.0,no_college,0,26.0,25.0,1.0,24.0963859558105,black,south,transport
